18, 58.651 41.911 33.856 43.333 33.475 35.775 46.367 34.767 39.304 39.701 43.874 46.895 37.139 42.667 54.737 33.179 77.821 41.757 49.312 47.29 52.473 36.515 44.039 36.493 51.062 39.938 55.838 38.223 52.116 57.597 48.22 34.623 48.493 76.516 35.193 52.214 82.85 76.42 45.67 27.597 35.26 33.249 54.379 35.195 61.603 31.63 59.333 52.589 38.534 42.868 39.934 69.29 43.566 39.506 64.944 37.134 42.449 37.254 42.136 ;
19, 60.465 42.623 33.948 43.845 33.791 35.04 46.193 34.767 38.082 39.338 43.824 47.322 38.566 42.091 56.066 33.193 80.768 41.169 48.594 47.476 52.67 35.624 45.739 36.436 52.423 39.545 52.353 39.359 51.233 56.486 46.044 34.861 48.64 75.363 34.444 51.661 81.308 75.427 45.736 27.388 35.603 33.35 54.455 35.844 63.385 31.195 59.716 54.747 38.34 42.767 39.507 66.77 43.172 39.154 64.542 36.455 42.561 36.82 42.373 ;
20, 58.047 42.432 34.063 43.107 33.878 35.497 46.697 35.041 38.573 39.822 43.447 47.084 38.262 42.919 55.303 33.193 77.705 41.199 48.422 48.145 52.956 36.267 44.333 36.643 51.969 40.193 53.279 38.37 53.744 56.694 47.214 34.318 47.265 76.22 34.321 51.429 84.06 77.832 45.121 27.369 35.168 33.701 54.409 35.344 63.218 31.247 60.086 54.335 38.825 42.736 39.625 65.89 42.909 39.222 65.014 37.723 42.738 36.943 42.508 ;
21, 59.826 42.61 33.891 43.381 33.504 35.821 45.679 35.171 37.363 38.936 44.462 47.853 37.762 41.98 54.053 33.434 77.853 41.603 48.305 48.09 52.868 36.606 44.542 36.579 50.969 39.738 52.301 38.848 54.171 55.639 45.544 34.02 47.404 76.077 35.578 51.286 81.579 72.771 45.593 27.301 35.473 33.808 54.5 35.469 65.077 31.136 58.79 55.222 39.272 42.69 39.412 68.48 43.192 38.932 68.528 37.312 42.682 36.951 41.703 ;
22, 58.023 42.904 33.799 43.69 33.691 34.755 46.982 35.116 37.947 39.089 43.879 48.329 38.27 43.242 55.382 32.993 77.505 40.743 49.242 46.979 52.571 35.739 44.915 36.129 51.99 38.421 50.89 38.984 53.535 56.319 46.264 33.623 47.301 75.154 34.15 51.821 84.338 74.519 45.209 27.422 35.221 33.373 53.955 35.5 63.295 31.5 58.802 53.861 39.165 42.984 39.794 68.64 43.384 38.963 65.167 37.518 43.514 37.066 41.89 ;
23, 58.674 42.205 34.057 43.762 33.647 35.629 45.945 35.041 37.667 38.968 43.111 47.643 37.361 42.152 55 33.352 81.221 42.537 48.531 48.131 52.857 35.679 44.235 36.421 52.144 41.214 54.36 40.266 52.101 57.347 46.808 34.159 46.074 74.879 35.123 51.643 81.985 75.985 45.67 27.422 35.305 33.045 53.879 35.086 62.885 31.513 57.852 54.032 38.68 42.341 39.662 68.3 43.788 38.321 64.472 36.786 43.131 37.041 41.373 ;
24, 58.686 41.534 33.937 43.345 33.878 35.907 46.174 34.705 37.959 40.051 42.226 47.133 38.156 42.98 55.434 33.186 76.8 41.699 49.016 47.434 52.989 36.497 43.359 36.536 52.021 40.579 52.868 38.174 52.806 56.056 46.313 34.099 46.691 78.78 33.888 50.696 84.368 75.489 45.582 27.417 35.481 33.938 54.682 35.117 63.872 31.396 59.84 54.791 38.854 43.039 39.669 69.46 43.273 39.191 66.792 36.67 43.131 36.672 42.076 ;
25, 59.023 43.096 34.489 43.548 33.324 35.47 46.651 35.151 38.088 39.503 44.608 48.622 37.885 41.687 55.197 33.255 78.737 41.191 48.75 49.103 52.385 35.921 45.314 36.607 52.649 40.552 53.934 39.598 53.961 56.875 47.165 34.556 47.426 75.736 35.508 51.554 82.316 76.893 44.989 27.617 35.504 33.644 54.197 35.453 64.359 31.377 58.667 53.854 38.34 42.775 40.346 69.63 43.556 39.315 66.556 37 42.944 37.738 41.771 ;
26, 60.721 43.253 33.908 43.488 33.662 35.238 46.44 35.089 38.667 39.121 44.834 47.573 37.172 42.01 53.526 33.179 77.158 43.169 49.039 48.641 52.033 35.576 45.105 37.086 51.825 41.345 54.287 40.293 54.403 58.069 45.604 34.437 48.478 75.791 34.754 52.214 81.992 77.427 45.571 27.485 35.664 33.718 54.333 35.602 63.538 31.39 58.025 54 39.602 42.961 39.574 66.68 43.384 39.049 65.278 37.304 42.757 37.328 42.229 ;
27, 62.372 42.945 33.776 43.619 33.266 36.212 47.11 34.884 38.222 40.503 44.256 46.301 37.885 42.404 55.026 33.048 75.389 40.956 48.836 47.593 52.78 36.642 45.176 36.314 52.072 40.214 55.272 37.891 55.636 57.014 47.857 34.662 48.743 76.418 34.316 51.536 84.143 74.595 45.681 27.718 35.649 33.78 55.121 35.531 62.346 31.429 58.062 53.962 38.32 43.682 40 69.84 43.475 38.716 64.861 36 43.271 37.156 41.975 ;
28, 58.64 41.788 33.828 43.655 33.496 35.801 47.404 34.911 38.667 38.522 44.095 47.531 37.967 43.121 53.079 33.393 76.884 42.221 48.93 47.531 52.495 35.382 46.314 36.421 51.505 40.028 56.11 38.707 54.775 57.236 46.297 34.331 47.154 75.253 34.503 51.696 83.692 76.534 45.89 27.432 35.344 33.87 54.045 34.922 62 31.396 57.901 53.399 38.233 42.977 39.625 66.49 43.556 38.556 65.181 36.723 43.514 37.139 41.551 ;
