11, 21.461 65.216 74.487 66.982 63.675 36.956 36.819 48.294 61.34 46.318 80.504 27.5 29.292 72.767 48.169 48.838 96.944 43.613 69.792 74.533 111.353 103.067 83.326 96.405 64.5 57.69 96.145 76.784 56.146 65.292 55.985 79.744 79.424 98.248 54.472 45.06 27.394 72.13 66.259 64.718 84.679 104.851 61.917 63.439 63.317 23.353 64.813 95.182 113.657 51.988 121.723 73.363 157.077 115.786 153.295 98.365 96.036 92.138 66.429 78.67 77.495 70.572 52.551 43.915 12.303 37.896 93.265 57.842 33.15 14.58 29.547 35.092 52.037 84.485 69.568 66.164 64.636 62.773 52.347 60.041 54.327 63.769 56.258 81.503 89.34 158.838 134.986 95.06 115.75 98.067 91.832 89.118 92.46 56.066 47.475 43.768 72.975 77.506 58.268 68.784 69.395 50.146 67.56 19.881 56.451 21.5 79.417 35.562 65.495 36.144 68.447 48.101 22.632 21.062 49.162 46.124 48.757 67.365 71.989 62.244 89.324 93.378 100.612 144.32 87.953 107.146 115.321 98.36 73.2 49.143 28.72 42.653 83.427 91.545 97.137 89.276 94.937 93.391 70.077 84.089 70.508 73.374 85.857 111.377 102.798 70.877 109.864 59.872 59.78 84.169 48.056 75.064 59.321 77.69 82.878 80.206 67.958 77.589 62.876 117.052 95.239 63.916 76.155 52.588 49.854 69.016 60.771 38.475 22.536 32.141 31.85 41.806 28.379 ;
12, 24.176 113.069 75.965 71.018 54.338 30.22 36.667 41.556 56.553 39.72 64.567 24.611 25.486 67.034 52.136 41.91 89.463 39.6 67.481 66.567 109.041 101.571 79.652 94.838 58.372 62.362 89 86.007 66.652 68.965 53.803 82.512 78.554 90.312 56.38 40.147 25.419 81.935 64.698 64.183 90.339 101.878 55.639 62.184 64.246 20.892 61.952 92.394 110.438 49.671 119.903 69.171 156.26 111.268 149.614 98.015 90.373 88.536 64.835 76.915 72.064 71.655 53.733 38 12.265 35.661 91.375 54.197 31.973 16.34 29.387 31.496 54.195 82.911 71.858 62.034 68.295 68.804 50.713 52.041 51.389 72.731 63.553 82.059 86.367 156.387 133.309 93.53 110.238 97.74 88.374 90.309 91.827 53.709 37.465 41.254 66.193 64.859 51.607 65.206 69.235 48.927 84.08 22.571 57.669 24.844 74.777 31.809 63.32 35.32 68.711 48.101 26.752 17.988 49.086 42.112 48.099 65.958 70.966 66.024 93.162 94.413 95.669 149.025 80.376 96.66 102.107 97.044 67.832 45.929 24.43 45.222 87.559 89.327 93.576 97.439 100.595 95.707 74.487 82.976 71.127 77.879 82.813 122.925 95.775 71.305 117.508 66.64 55.319 81.743 47.349 71.468 57.539 80.807 84.297 80.987 61.583 80.874 59 118.814 98.683 70.817 78.223 55.588 52.238 74.659 60.705 35.549 23.187 34.453 33.885 46.067 22.818 ;
13, 26.539 170.157 81.743 71.232 53.75 32.912 33.314 39.595 55.84 37.626 73.134 22.889 24.097 67.371 49.181 42.27 104.778 40.107 70.387 70.333 102.2 91.496 80.174 94.676 60.651 62.603 89.848 93.691 81.18 74.611 59.53 73.047 81.978 85.193 45.611 29.784 21.219 88.109 72.828 66.352 83.054 100.899 54.306 63.367 59.401 19.899 56.608 89.515 111.99 55.294 111.91 60.103 147.135 104.188 149.636 107.474 84.03 88.196 59.758 72.651 72.624 67.255 49.784 35.5 8.917 39.287 93.441 59.868 36.522 15.72 28.67 30.252 54.634 82.218 72.903 61 65.273 94.598 52.01 51.616 50.115 71.481 63.129 76.954 76.272 169.477 124.957 99.954 110.512 98.147 87.019 95.853 92.8 54.06 38.426 44.899 70.109 66.235 55.607 65.314 67.111 53.134 85.707 24.452 59.113 25.719 72.396 38.393 62.041 41.454 60.789 52.983 27.672 23.444 54.038 39.663 43.234 64.583 74.586 67.341 99.054 93.392 101.525 154.992 77.765 102.062 110.036 97.044 81.905 48.229 28.13 42.958 82.166 92.818 86.626 101.081 91.254 93.043 75.654 76.943 68.754 77.318 87.022 129.434 86.685 70.084 110.305 67.64 54.747 72.426 43.587 72.064 53.57 73.15 103.541 79.787 69.472 85.242 56.082 124.478 92.648 71.809 69.039 60.5 55.061 77.063 62.062 36.893 23.422 40.109 30.779 40.604 22.485 ;
14, 28.745 188.618 89.513 75.92 53.888 31.747 34.286 43.238 54.649 42.019 76.921 24.139 26.917 65.284 48.718 39.712 98.926 38.32 68.047 70.35 100.441 97.366 81.63 86.811 58.651 65.638 98.761 97.05 93.843 80.593 54.015 82.616 87.604 84.211 50.407 30.879 24.156 84.978 74.672 68.859 85.875 112.312 55.181 61.857 56.204 24.223 61.301 87.636 111.21 55.282 118.252 60.199 148.798 112.5 152.818 107.547 107.223 89.377 61.846 71.245 72.578 68.979 50.562 38.768 11.326 40.783 95.378 56.684 37.46 17.38 29.717 29.824 51.402 85.089 73.074 62.25 68.307 108.68 50.317 49.096 52.823 71.962 65.212 77.19 78.531 167.532 127.827 105.007 101.525 100.293 90.57 92.324 94.947 51.788 40.416 51.522 71.277 65.306 52.134 63.225 65.321 49.488 73.44 26.738 53.835 32.406 75.633 42.191 62.825 42.052 64.816 57.092 29.768 25.074 50.419 39.517 43.315 64.469 72.218 59.744 96.919 91.371 107.41 165.148 78.929 96.903 111.375 96.404 93.305 55.357 26.25 40.361 82.844 88.673 86.014 112.447 102.357 90.293 72.231 80.415 75.788 82.598 90.341 142.66 93.09 70.994 112.39 62.779 56.242 72.574 41.143 72.681 52.352 73.342 98.811 79.497 67.208 83.316 59.031 133.405 92.877 70.664 73.757 53.425 55.896 89.929 61.503 41.82 24.663 41.375 32.717 41.261 25.621 ;
15, 29.382 194.049 90.717 82.92 57.35 30.484 33.2 42.31 56.096 45.383 73.945 26.75 27.597 70.336 49.588 42.712 103.241 46.44 69.16 64.517 108.212 99.679 81.685 97.811 58.116 75.655 101.254 98.842 95.146 85.018 62.636 81.442 128.727 91.33 48.296 30.621 23.5 85.522 72.155 65.183 94.071 120.599 50.639 63.602 56.894 25.079 62.151 88.318 103.371 53.988 128.581 58.144 141.558 105.33 152.227 104.212 108.133 92.181 63.538 82.217 78.128 75.786 51.898 39.427 10.015 39.478 101.327 56.842 37.142 18.7 26.887 29.427 52.817 92.634 73.784 61.871 64.08 103.948 57.436 50.726 46.699 70.327 64.424 80.333 75.395 159.928 133.482 99.742 101.8 94.88 84.935 98.456 94.3 54.285 38.05 61.391 73.479 75.012 59.152 62.804 68.222 50.22 79.173 24.119 53.474 33.688 76.388 41.079 65.113 41.557 64.461 54.353 28.088 26.556 51.19 42.09 44.072 64.448 73.483 63.488 98.77 93.056 105.108 173.82 83.918 103.479 115.321 102.991 97.2 50.671 29.46 46.181 84.787 91.764 85.835 115.65 106.722 96.098 77.026 81.984 76.398 78.533 92.549 140.17 91.506 70.494 107.127 65.744 53.352 65.891 50.032 74.351 52.788 69.727 90.784 78.29 68.194 83.484 56.155 134.842 99.648 73.58 69.155 56.1 59.591 85.008 63.073 40.123 24.386 42.531 30.354 35.455 39.121 ;
16, 33.559 197.775 93.186 89.42 52 30.132 33.086 42.079 59.883 45.411 76.457 25.667 39.986 79 48.395 40.928 103.574 41.493 74.226 70.45 105.324 102.156 86 99.892 58.023 69.638 100.645 95.626 91.674 80.726 66.121 76.616 162.734 93.376 60.583 30.517 25.806 88.522 73.379 65.366 100.768 125.055 56.319 59.714 54.232 22.849 63.554 85.591 98.914 53.2 134.677 63.541 132.096 114.179 145.386 103.161 104.337 95.217 61.505 83.491 78.055 82.89 64.489 38.146 11.598 38.487 108.559 65.303 38.327 16.52 31.783 33.779 59.085 88.743 77.301 67.681 65.466 95.619 67.277 55.425 53.336 70.962 65.932 78.49 73.476 150.126 129.827 102.94 96.55 97.54 86.29 98.779 96.313 55.98 38.772 71.819 73.412 84.318 64.286 61.147 70.284 52.793 82.427 27.262 55.789 29.406 72.842 42.584 67.423 43.979 70.513 55.277 27.328 28.494 56.543 39.258 45.225 65.115 73.77 67.268 97.878 95.182 105.95 170.41 81.776 101.486 111.518 110.684 102.211 49.771 29.2 42.306 87.261 90.945 92.216 115.78 105.413 96.217 77.449 80.894 78.237 83.14 93.516 134.17 98.966 77.63 110.432 68.093 57.549 66.803 52.968 84.511 57.943 72.674 97.622 88.271 70.514 82.832 57.773 138.405 121.719 75.435 74.087 56.812 61.268 88.437 63.746 40.123 28.627 43.891 35.221 35.425 36.394 ;
17, 26.833 179 95.602 89.866 58.062 32.659 37.695 39.817 59.511 46.243 72.606 23.611 55.014 88.181 49.531 40.919 103.13 47.053 77.821 68.283 109.671 102.933 85.674 100.838 52.256 68.707 101.833 96.791 90.629 78.23 65.985 80.663 187.849 109.56 63.63 32.681 25.681 82.848 75.638 71.817 102.339 142.178 59.194 62.286 54.549 23.094 63.404 93.348 99.524 53.529 144.497 58.301 138.385 127.107 142.682 101.255 114.012 101.71 65.703 92.292 85.532 88.614 87.892 35.744 10.212 42.687 117.702 69.592 41.097 20.84 35.557 36.321 80.146 92.624 77.642 61.767 70.534 93.866 73.752 66.658 56.363 66.808 66.985 76.948 72.068 142 140.554 107.563 103.45 101.207 81.654 106.044 109.267 58.411 37.455 70.746 74.462 83.553 58.429 61.529 67.753 46.085 81.147 29.738 62.707 28.969 72.921 41.438 74.701 42.546 66.197 53 24.488 25.877 56.143 45.079 44.36 65.812 70.46 66.341 98.486 89.643 107.835 166.213 82.941 103.361 116.518 97.886 93.611 53.529 28.27 44.208 85.332 90.691 93 113.398 109.27 97.576 75.795 80.642 81.814 75.916 92.67 142.358 97.258 79.253 116.169 69.698 56.978 65.699 64.254 84.436 59.306 78.636 103.095 85.897 65.917 87.021 53.124 135.492 134.565 69.359 78.505 75.613 63.787 88.627 67.726 43.18 29.584 47.969 33.142 36.015 36 ;
18, 28.333 170.373 99.566 99.321 57.525 34.143 36.019 53.087 64.617 52.841 74.165 26.222 59.5 86.698 48.373 42.414 104.093 49.747 82.038 74.817 109.782 103.214 101.609 106.324 58.314 75.138 102.007 97.525 92.91 77.372 71.712 83.058 197.748 123.128 68.815 35.466 27.694 83.283 72.56 75.521 102.339 152.144 57.181 61.816 54.225 22.777 61.783 100.106 98.705 56.824 146.348 61.253 140.106 134.982 152.591 108.401 129.506 110.333 61.978 92.557 85.706 90.786 85.42 35.183 10.947 39.617 113.929 63.618 40.522 16.86 36.557 38.977 88.817 98.03 75.398 62.94 69.33 93.485 74.168 60.082 55.761 70.481 64.273 78.614 73.224 145.18 147.36 109.887 114.4 99.68 88.701 107.324 104.98 57.675 35.97 66.826 68.706 80.576 58.616 62.912 64.975 47.195 79.88 25.214 56.248 35.25 80.194 44.899 67.928 40.938 69.197 55.63 28.432 28 51.895 41.888 44.369 66.375 76.724 64.61 102.432 91.951 104.755 161.689 70.835 98.083 113.946 97.947 83.884 49.3 28.77 40.889 87.024 90.673 89.993 111.829 107.071 90.239 77.256 79.553 88.381 81.336 94.967 139.547 101.326 80.838 114.5 64.384 61.33 66.076 72.119 90.67 65.233 76.369 93.811 86.987 70.389 83.242 56.155 130.923 125.95 71.756 86.262 73.95 62.598 86.127 69.671 42.262 29.976 47.078 30.761 34.657 34.439 ;
19, 30.02 159.922 103.54 97.054 51.875 31.604 36.4 62.635 73.426 65.402 74.528 22.917 52.472 83.871 51.525 40.441 98.259 47.92 73.566 70.433 116.759 102.585 117.848 111.351 57.058 78.034 102.884 96.014 92.663 84.283 70.106 86.628 213.345 127.257 61.815 34.319 26.6 87 75.655 71.915 108.036 159.186 68.458 68.051 55.549 22.633 59.066 99.455 98.448 62.012 150.49 60.164 138.442 149.732 149.205 103.766 124.392 106.87 60.615 87.66 85.633 94.634 80.398 32.329 9.303 34.765 110.498 64.158 41.92 21.32 35.557 35.153 99.28 95.337 75.903 66.026 62.886 82.804 70.861 56.041 51.513 69.192 66.235 76.497 72.361 130.018 150.324 112.53 126.45 107.627 92.486 111.75 100.74 55.338 33.168 62.391 69.134 75.8 56.866 65.402 64.84 50.293 84.333 23.214 57.414 27.188 74.633 40.326 70.062 42.155 69 59 30.536 29.778 60.229 51.775 50.946 72.646 79.23 66.732 98.027 91.21 103.338 156.131 81.188 100.569 105.625 92.649 87.463 47.786 27.26 42.056 86.54 86.036 87.288 105.122 101.516 92.88 75.859 76.911 89.195 85.346 87.319 126.075 101.618 79.325 104.814 65.953 59.637 66.432 81.825 117.213 70.907 83.615 84.797 79.981 84.194 90.653 63.639 126.365 111.538 69.908 102.32 69.688 60.195 82.056 90.676 43.484 28.066 44.875 30.717 34.291 29.121 ;
20, 25.765 149.608 101.805 100.321 56.875 31.648 39.21 58.063 65.926 64.065 75.386 26.889 50.583 83.75 46.215 42.324 103.111 48.72 74.491 71.267 116.206 98.58 115.63 104.568 56.349 81.828 107.37 94.46 79.461 86.425 68.773 91.209 217.05 129.954 67.796 30.543 27.625 79.761 77.888 77.352 94.857 160.215 71.958 69.255 52.782 20.612 61.596 105.045 90.638 55.329 138.426 62.973 131.788 165.75 148.273 106 125.705 106.848 63.769 89.547 82.936 89.662 80.5 30.707 10.5 37.287 111.374 63.632 39.398 19.56 34.566 34.374 98.537 94.901 79.324 68.681 70.557 81.505 71.287 55.438 53.292 67.798 67.5 78.484 70.224 122.27 146.353 106.49 141.825 106.193 93.299 106.647 109.713 63.795 36.099 57.225 65.252 76.976 57.839 61.882 65.543 46.5 80.093 27.429 59.015 31.781 75.338 38.281 65.412 40.907 67.461 54.42 27.376 28.506 65.743 50.326 48.802 72.76 76.161 67.146 100.716 91.126 101.381 145.861 76.094 98.965 101.286 91.096 81.684 47.186 27.61 36.514 83.924 90.127 86.137 106.911 99.032 89.826 86.769 81.073 85.703 86.439 90.055 127.434 99.607 71.825 106.407 65.151 57.451 69.798 88.063 130.383 76.953 92.845 80.608 81.6 71.944 87.232 64.897 119.732 104.555 68.603 108.136 69.938 55.506 81.81 86.195 46.156 26.452 42.172 31.77 35.769 30.939 ;
