1, 1739.594 1895.533 2469.195 1675.142 1556.038 1395.036 1209.333 1859.886 1765.268 1777.012 1895.713 1697.057 1344.189 2620.662 1928.914 1679.154 1778.366 1957.39 1778.154 2148.201 1871.019 1592.008 2058.356 2265.549 2764.093 2919.66 1760.33 1635.169 2315.88 1752.534 2279.481 1613.224 1487.094 1633.561 2641.402 1973.432 1572.135 1368.506 1418.92 ;
2, 1750.911 1888.33 2446.408 1683.105 1558.605 1372.832 1218.312 1866.336 1759.641 1745.881 1898.557 1671.687 1341.053 2586.927 1952.578 1670.326 1770.193 1969.658 1790.965 2129.064 1849.709 1603.513 2078.665 2270.223 2747.844 2926.771 1784.737 1609.82 2348.609 1782.803 2276.699 1637.797 1488.402 1631.632 2650.566 2003.455 1566.039 1380.927 1431.315 ;
3, 1793.908 1920.494 2468.503 1671.439 1574.854 1387.41 1219.703 1866.185 1801.403 1775.305 1910.883 1685.553 1343.809 2588.326 1951.02 1679.103 1784.545 1952.3 1796.541 2139.335 1876.139 1603.032 2067.876 2285.972 2765.771 2921.382 1787.009 1636.615 2336.735 1770.917 2284.952 1609.387 1502.316 1627.212 2652.53 1960.554 1560.015 1386.671 1428.109 ;
4, 1773.241 1923.188 2450.456 1662.953 1567.749 1374.507 1215.484 1873.446 1789.258 1778.899 1899.193 1696.545 1329.253 2642 1982.56 1689.915 1764.397 1963.108 1793.562 2144.806 1847.083 1623.55 2068.726 2307.437 2707.85 2920.183 1784.869 1629.051 2338.652 1773.672 2265.846 1621.059 1473.992 1706.055 2682.104 1971.959 1563.538 1369.97 1428.024 ;
5, 1778.989 1900.11 2472.754 1659.026 1578.712 1399.98 1215.405 1867.961 1759.839 1757.38 1910.084 1698.834 1333.788 2606.073 1952.39 1669.739 1783.443 1954.15 1778.914 2123.482 1847.488 1604.674 2052.034 2259.102 2716.073 2893.208 1754.306 1630.601 2331.059 1769.961 2300.259 1620.057 1484.484 1671.718 2678.13 1989.466 1559.823 1347.2 1430.777 ;
6, 1765.523 1873.232 2447.166 1670.47 1555.131 1376.316 1208.442 1865.632 1756.833 1771.742 1879.725 1675.014 1315.09 2578.382 1961.74 1664.449 1780.929 1965.416 1785.648 2109.606 1862.621 1585.01 2072.672 2270.928 2688.783 2911.743 1771.032 1628.102 2349.408 1764.461 2271.185 1611.9 1481.234 1687.384 2649.6 1961.811 1574.779 1365.678 1425.492 ;
7, 1783.008 1890.205 2497.63 1667.68 1573.177 1372.388 1219.098 1839.922 1788.491 1765.438 1912.46 1703.798 1318.432 2626.193 1964.228 1664.098 1766.947 1965.361 1787.146 2145.315 1852.478 1591.062 2080.984 2266.388 2775.796 2919.18 1758.248 1632.427 2321.222 1762.922 2301.182 1616.251 1482.672 1658.83 2664.048 1973.84 1552.934 1360.172 1431.08 ;
8, 1787.781 1891.457 2450.559 1674.04 1544.76 1380.603 1211.992 1852.331 1786.124 1766.654 1896.913 1667.918 1345.75 2606.469 1958.056 1674.908 1769.163 1947.147 1796.346 2121.289 1878.888 1606.116 2071.954 2282.079 2712.632 2893.864 1771.97 1620.312 2334.226 1748.358 2290.282 1632.651 1495.975 1640.06 2651.375 1961.16 1552.548 1361.296 1416.867 ;
9, 1792.474 1882.262 2469.615 1682.374 1581.823 1385.446 1219.051 1861.656 1765.486 1780.457 1892.083 1694.659 1342.111 2645.942 1972.79 1659.444 1780.901 1971.279 1795.625 2122.685 1859.23 1591.765 2092.007 2280.358 2754.103 2907.214 1785.276 1630.631 2327.155 1759.216 2295.546 1605.99 1502.688 1664.415 2640.521 1978.223 1567.238 1373.904 1424.969 ;
10, 1763.583 1930.345 2447.127 1671.449 1584.171 1387.103 1214.107 1861.724 1769.384 1777.476 1889.633 1692.719 1324.253 2597.158 1951.518 1671.391 1796.117 1976.752 1796.014 2154.795 1849.203 1595.222 2080.193 2297.823 2752.536 2911.098 1781.041 1629.1 2340.836 1771.711 2291.619 1610.954 1481.783 1655.995 2677.32 1972.595 1563.688 1375.98 1419.528 ;
