1, 65 97 78 107 ;
2, 57 102 70 114 ;
3, 53 114 65 126 ;
4, 48 121 64 135 ;
5, 46 131 58 140 ;
6, 38 135 49 148 ;
7, 36 146 51 159 ;
8, 35 157 49 169 ;
9, 38 166 52 176 ;
10, 36 176 51 186 ;
11, 40 183 55 197 ;
12, 36 193 46 201 ;
13, 42 198 55 209 ;
14, 46 201 59 217 ;
15, 50 210 65 228 ;
16, 62 216 75 231 ;
17, 65 210 73 222 ;
18, 59 201 69 212 ;
19, 53 192 68 205 ;
20, 46 190 62 197 ;
21, 52 180 70 193 ;
22, 49 167 69 182 ;
23, 47 159 61 169 ;
24, 48 152 56 159 ;
25, 44 142 59 152 ;
26, 55 137 66 148 ;
27, 62 127 75 141 ;
28, 65 113 77 127 ;
29, 70 106 85 115 ;
30, 76 112 86 126 ;
31, 86 115 95 127 ;
32, 76 126 85 138 ;
33, 85 124 101 138 ;
34, 91 134 103 147 ;
35, 94 117 107 130 ;
36, 99 104 110 118 ;
37, 85 105 100 121 ;
38, 55 148 61 160 ;
39, 59 142 70 159 ;
40, 59 157 70 169 ;
41, 80 134 92 146 ;
42, 67 135 101 214 ;
43, 69 202 78 212 ;
44, 72 210 86 220 ;
45, 73 219 87 233 ;
46, 72 230 89 245 ;
47, 83 222 98 239 ;
48, 85 211 92 226 ;
49, 87 207 101 218 ;
50, 92 217 104 229 ;
51, 97 229 115 242 ;
52, 99 219 122 230 ;
53, 100 208 111 220 ;
54, 96 197 107 208 ;
55, 96 189 107 197 ;
56, 101 183 118 198 ;
57, 93 174 109 190 ;
58, 95 161 111 175 ;
59, 102 155 116 168 ;
60, 94 147 111 160 ;
61, 103 143 118 154 ;
62, 101 129 116 145 ;
63, 105 112 120 131 ;
64, 110 102 125 113 ;
65, 89 94 107 106 ;
66, 124 95 140 105 ;
67, 114 100 159 141 ;
68, 155 119 167 131 ;
69, 160 121 177 134 ;
70, 170 128 182 136 ;
71, 172 134 186 145 ;
72, 173 143 187 156 ;
73, 108 130 123 139 ;
74, 114 136 128 149 ;
75, 112 148 131 163 ;
76, 111 162 129 172 ;
77, 125 156 138 170 ;
78, 122 141 137 154 ;
79, 131 144 144 160 ;
80, 138 141 150 150 ;
81, 137 151 148 166 ;
82, 130 163 143 179 ;
83, 139 165 150 182 ;
84, 118 170 137 183 ;
85, 108 172 122 187 ;
86, 116 181 132 192 ;
87, 130 180 145 196 ;
88, 112 190 128 205 ;
89, 106 198 116 209 ;
90, 110 206 125 220 ;
91, 125 206 139 217 ;
92, 116 203 130 215 ;
93, 125 189 137 206 ;
94, 137 196 150 215 ;
95, 37 328 48 343 ;
96, 36 341 48 357 ;
97, 39 354 56 367 ;
98, 38 358 49 372 ;
99, 33 372 47 384 ;
100, 36 382 49 393 ;
101, 38 390 51 401 ;
102, 39 400 53 411 ;
103, 44 405 60 414 ;
104, 45 414 56 423 ;
105, 54 411 69 426 ;
106, 58 425 69 431 ;
107, 65 417 82 429 ;
108, 63 428 78 437 ;
109, 76 422 90 435 ;
110, 79 435 93 445 ;
111, 86 427 96 438 ;
112, 91 436 107 449 ;
113, 99 444 114 456 ;
114, 115 445 125 455 ;
115, 118 437 132 448 ;
116, 109 433 118 445 ;
117, 96 429 109 444 ;
118, 92 418 104 430 ;
119, 92 410 106 423 ;
120, 82 416 93 428 ;
121, 78 410 88 421 ;
122, 61 405 78 417 ;
123, 50 392 63 406 ;
124, 48 381 63 394 ;
125, 44 376 57 386 ;
126, 46 362 63 376 ;
127, 53 355 64 364 ;
128, 48 345 60 358 ;
129, 43 335 58 346 ;
130, 49 328 61 339 ;
131, 53 319 68 331 ;
132, 66 314 74 328 ;
133, 59 326 73 345 ;
134, 56 341 66 352 ;
135, 61 347 77 361 ;
136, 60 358 74 373 ;
137, 57 370 71 383 ;
138, 60 384 71 397 ;
139, 63 398 76 406 ;
140, 74 398 88 410 ;
141, 85 405 99 417 ;
142, 71 386 84 398 ;
143, 65 379 80 390 ;
144, 71 370 79 380 ;
145, 72 358 84 371 ;
146, 73 346 91 362 ;
147, 73 332 85 346 ;
148, 73 325 83 335 ;
149, 74 314 84 325 ;
150, 83 315 96 333 ;
151, 80 305 95 318 ;
152, 97 315 112 328 ;
153, 104 306 121 323 ;
154, 96 321 112 339 ;
155, 86 343 97 355 ;
156, 83 332 100 345 ;
157, 104 425 115 434 ;
158, 104 414 116 425 ;
159, 114 429 127 439 ;
160, 77 352 126 414 ;
161, 93 340 122 370 ;
162, 108 332 125 344 ;
163, 109 321 124 334 ;
164, 112 344 124 355 ;
165, 117 366 132 382 ;
166, 120 382 138 392 ;
167, 108 393 158 442 ;
168, 149 398 166 412 ;
169, 121 355 139 370 ;
170, 124 349 136 355 ;
171, 122 337 138 348 ;
172, 120 324 136 337 ;
173, 31 362 39 375 ;
