1, 58 41 72 59 ;
2, 49 53 69 68 ;
3, 44 64 62 79 ;
4, 40 73 56 92 ;
5, 38 91 56 105 ;
6, 34 104 50 116 ;
7, 34 114 51 129 ;
8, 30 125 46 142 ;
9, 32 139 47 151 ;
10, 36 148 50 166 ;
11, 47 154 63 171 ;
12, 54 163 74 180 ;
13, 64 159 86 174 ;
14, 62 144 75 163 ;
15, 46 140 64 157 ;
16, 42 129 67 146 ;
17, 50 109 68 125 ;
18, 46 121 74 131 ;
19, 47 104 62 111 ;
20, 55 90 74 107 ;
21, 56 78 70 91 ;
22, 60 67 74 80 ;
23, 66 53 80 71 ;
24, 70 38 88 55 ;
25, 78 48 93 62 ;
26, 88 55 100 72 ;
27, 73 62 94 78 ;
28, 69 74 89 92 ;
29, 73 89 88 107 ;
30, 60 106 82 125 ;
31, 58 133 72 153 ;
32, 67 130 84 146 ;
33, 75 143 92 161 ;
34, 77 163 98 183 ;
35, 86 149 105 167 ;
36, 83 133 98 149 ;
37, 73 117 96 134 ;
38, 79 104 92 119 ;
39, 86 88 102 107 ;
40, 88 72 105 90 ;
41, 94 63 111 79 ;
42, 111 66 123 81 ;
43, 103 76 119 87 ;
44, 99 86 118 101 ;
45, 100 98 113 112 ;
46, 91 103 104 117 ;
47, 91 116 108 133 ;
48, 96 127 114 146 ;
49, 99 142 116 158 ;
50, 98 158 115 176 ;
51, 113 159 132 176 ;
52, 110 148 132 161 ;
53, 114 136 133 149 ;
54, 113 124 129 140 ;
55, 104 113 122 129 ;
56, 109 102 124 116 ;
57, 111 93 128 103 ;
58, 117 78 139 97 ;
59, 121 65 135 77 ;
60, 123 68 147 85 ;
61, 134 82 149 96 ;
62, 141 57 154 76 ;
63, 159 50 177 69 ;
64, 152 63 185 94 ;
65, 144 76 155 87 ;
66, 147 86 160 98 ;
67, 136 95 151 108 ;
68, 124 96 136 110 ;
69, 122 102 133 117 ;
70, 133 106 149 122 ;
71, 122 117 138 129 ;
72, 137 122 149 139 ;
73, 128 128 145 144 ;
74, 129 144 145 160 ;
75, 128 159 145 177 ;
76, 179 78 196 93 ;
77, 175 89 194 103 ;
78, 153 92 168 108 ;
79, 77 308 97 326 ;
80, 77 325 93 338 ;
81, 61 326 79 344 ;
82, 48 336 66 351 ;
83, 38 347 55 363 ;
84, 28 350 47 370 ;
85, 20 359 39 378 ;
86, 26 374 48 389 ;
87, 18 382 38 398 ;
88, 23 397 39 417 ;
89, 36 410 53 425 ;
90, 38 423 56 440 ;
91, 36 393 53 409 ;
92, 37 383 59 396 ;
93, 38 365 61 386 ;
94, 46 358 67 376 ;
95, 54 348 74 362 ;
96, 64 342 83 353 ;
97, 72 336 93 352 ;
98, 89 328 104 345 ;
99, 93 315 107 330 ;
100, 110 326 134 347 ;
101, 125 315 144 336 ;
102, 101 341 125 364 ;
103, 67 353 86 370 ;
104, 61 365 82 384 ;
105, 51 377 74 393 ;
106, 53 393 70 415 ;
107, 52 411 66 428 ;
108, 52 427 71 445 ;
109, 65 432 82 453 ;
110, 79 437 95 454 ;
111, 64 423 87 436 ;
112, 65 410 81 426 ;
113, 70 403 91 419 ;
114, 63 388 78 403 ;
115, 72 379 85 395 ;
116, 78 391 94 406 ;
117, 82 412 103 426 ;
118, 86 425 102 439 ;
119, 96 434 110 454 ;
120, 100 420 120 435 ;
121, 110 425 126 448 ;
122, 116 435 130 457 ;
123, 130 438 141 452 ;
124, 122 388 154 447 ;
125, 150 426 166 443 ;
126, 154 416 176 430 ;
127, 151 393 167 414 ;
128, 78 344 132 425 ;
129, 164 397 183 411 ;
