1, 30 27 41 40 ;
2, 40 25 50 40 ;
3, 45 22 58 37 ;
4, 56 23 67 36 ;
5, 66 23 80 35 ;
6, 59 17 78 27 ;
7, 78 25 90 39 ;
8, 78 38 88 49 ;
9, 66 34 79 42 ;
10, 68 42 81 53 ;
11, 61 35 70 45 ;
12, 49 32 63 45 ;
13, 61 44 72 54 ;
14, 72 48 87 59 ;
15, 76 55 88 67 ;
16, 88 30 102 40 ;
17, 107 30 121 41 ;
18, 86 31 119 60 ;
19, 101 59 116 70 ;
20, 90 54 104 66 ;
21, 118 37 126 48 ;
22, 118 48 127 58 ;
23, 115 56 126 68 ;
24, 86 63 101 76 ;
25, 71 63 86 77 ;
26, 63 53 77 66 ;
27, 80 73 94 85 ;
28, 92 72 107 86 ;
29, 118 78 130 91 ;
30, 105 81 119 93 ;
31, 111 89 122 106 ;
32, 111 102 122 115 ;
33, 113 112 124 126 ;
34, 120 96 131 111 ;
35, 79 144 95 158 ;
36, 67 153 80 166 ;
37, 60 160 71 171 ;
38, 46 159 62 171 ;
39, 71 141 81 157 ;
40, 48 141 67 156 ;
41, 39 144 52 158 ;
42, 39 135 52 145 ;
43, 36 132 45 143 ;
44, 23 123 35 137 ;
45, 18 115 27 126 ;
46, 26 114 37 127 ;
47, 35 119 48 130 ;
48, 13 103 28 116 ;
49, 20 94 36 109 ;
50, 22 84 38 98 ;
51, 13 86 22 103 ;
52, 11 76 24 88 ;
53, 12 69 23 79 ;
54, 15 60 28 74 ;
55, 19 50 35 62 ;
56, 19 39 31 51 ;
57, 22 31 35 45 ;
58, 30 38 39 51 ;
59, 36 44 48 57 ;
60, 39 37 54 49 ;
61, 27 61 42 78 ;
62, 34 55 46 70 ;
63, 22 72 38 89 ;
64, 49 44 62 59 ;
65, 28 105 44 121 ;
66, 42 125 55 138 ;
67, 51 130 62 143 ;
68, 61 136 73 151 ;
69, 38 201 52 216 ;
70, 33 208 46 222 ;
71, 25 216 41 229 ;
72, 20 224 36 236 ;
73, 16 229 28 240 ;
74, 14 235 28 246 ;
75, 12 241 25 258 ;
76, 12 254 21 266 ;
77, 14 257 29 273 ;
78, 21 270 33 281 ;
79, 24 274 39 289 ;
80, 28 282 43 296 ;
81, 30 289 44 303 ;
82, 34 297 45 310 ;
83, 39 306 50 318 ;
84, 49 307 55 319 ;
85, 55 307 65 322 ;
86, 61 309 72 324 ;
87, 72 305 85 322 ;
88, 84 304 99 317 ;
89, 98 301 109 315 ;
90, 103 296 118 308 ;
91, 101 288 114 300 ;
92, 59 297 73 312 ;
93, 57 288 69 299 ;
94, 57 278 70 289 ;
95, 44 297 53 309 ;
96, 52 297 60 307 ;
97, 42 288 52 299 ;
98, 51 289 58 297 ;
99, 38 278 51 289 ;
100, 47 280 57 291 ;
101, 58 269 71 280 ;
102, 61 264 75 276 ;
103, 46 268 58 281 ;
104, 37 271 45 278 ;
105, 27 263 37 274 ;
106, 66 23 80 35 ;
107, 34 263 45 275 ;
108, 26 256 38 263 ;
109, 21 252 33 258 ;
110, 25 244 38 252 ;
111, 31 247 43 258 ;
112, 37 253 47 263 ;
113, 45 260 53 272 ;
114, 53 261 62 272 ;
115, 46 253 58 266 ;
116, 40 246 52 256 ;
117, 27 234 43 246 ;
118, 38 237 52 248 ;
119, 34 228 47 237 ;
120, 45 231 52 237 ;
121, 43 222 55 231 ;
122, 41 218 51 229 ;
123, 47 214 58 222 ;
124, 51 209 62 217 ;
125, 56 211 71 224 ;
126, 53 219 64 232 ;
127, 63 204 75 218 ;
128, 72 193 87 206 ;
129, 72 203 85 216 ;
130, 33 54 112 148 ;
131, 68 258 111 311 ;
132, 52 213 121 282 ;
