1, 83 64 91 72 ;
2, 57 75 68 87 ;
3, 52 88 62 101 ;
4, 56 102 64 113 ;
5, 51 117 61 127 ;
6, 50 132 62 144 ;
7, 53 149 65 161 ;
8, 66 143 75 153 ;
9, 62 128 75 139 ;
10, 67 113 77 127 ;
11, 64 93 74 102 ;
12, 71 103 79 110 ;
13, 72 83 82 92 ;
14, 80 92 91 101 ;
15, 83 102 97 116 ;
16, 84 117 96 128 ;
17, 88 82 100 93 ;
18, 74 73 83 79 ;
19, 97 62 110 72 ;
20, 106 74 114 87 ;
21, 119 75 129 85 ;
22, 100 111 110 123 ;
23, 103 91 115 102 ;
24, 115 104 123 116 ;
25, 129 110 135 117 ;
26, 124 95 137 105 ;
27, 125 87 134 94 ;
28, 136 102 144 110 ;
29, 140 111 153 124 ;
30, 68 156 81 165 ;
31, 81 147 91 159 ;
32, 89 161 100 172 ;
33, 88 176 99 192 ;
34, 71 169 79 178 ;
35, 81 164 88 175 ;
36, 149 121 163 133 ;
37, 159 131 170 142 ;
38, 170 140 183 153 ;
39, 179 152 194 163 ;
40, 183 168 194 179 ;
41, 197 163 204 171 ;
42, 198 172 210 185 ;
43, 200 185 214 200 ;
44, 187 189 199 202 ;
45, 181 211 194 225 ;
46, 188 227 203 242 ;
47, 171 222 184 239 ;
48, 175 244 189 258 ;
49, 149 225 160 239 ;
50, 158 241 168 253 ;
51, 147 255 158 264 ;
52, 142 243 147 251 ;
53, 131 254 142 265 ;
54, 139 267 151 281 ;
55, 126 267 136 279 ;
56, 118 254 126 261 ;
57, 142 285 153 295 ;
58, 179 263 191 276 ;
59, 258 377 268 389 ;
60, 270 388 284 401 ;
61, 281 401 295 408 ;
62, 268 371 275 378 ;
63, 280 378 290 387 ;
64, 277 357 290 372 ;
65, 263 347 274 358 ;
66, 263 328 280 344 ;
67, 265 315 272 321 ;
68, 275 304 288 315 ;
69, 289 287 304 300 ;
70, 287 330 298 342 ;
71, 286 345 298 357 ;
72, 294 359 302 368 ;
73, 294 371 301 379 ;
74, 293 390 307 401 ;
75, 304 399 317 409 ;
76, 314 410 325 416 ;
77, 312 386 326 397 ;
78, 329 386 338 394 ;
79, 324 397 336 406 ;
80, 333 404 347 414 ;
81, 306 367 318 377 ;
82, 305 348 316 363 ;
83, 310 330 320 347 ;
84, 290 316 297 323 ;
85, 301 318 311 331 ;
86, 295 302 306 311 ;
87, 310 298 324 310 ;
88, 313 314 323 328 ;
89, 320 337 332 349 ;
90, 321 355 337 371 ;
91, 329 306 341 325 ;
92, 333 325 345 340 ;
93, 332 347 343 356 ;
94, 346 313 356 325 ;
95, 348 331 359 343 ;
96, 342 389 356 400 ;
97, 351 403 364 413 ;
98, 362 394 370 402 ;
99, 374 403 385 413 ;
100, 364 411 375 419 ;
101, 374 387 388 397 ;
102, 379 375 394 385 ;
103, 380 359 394 371 ;
104, 367 349 381 362 ;
105, 374 333 390 346 ;
106, 386 394 393 404 ;
107, 398 395 411 406 ;
108, 404 401 418 416 ;
109, 395 385 408 391 ;
110, 407 372 418 386 ;
111, 413 388 421 397 ;
112, 420 395 432 406 ;
113, 420 367 431 385 ;
114, 435 368 445 379 ;
115, 434 357 443 364 ;
116, 437 392 449 403 ;
117, 313 257 322 265 ;
118, 328 261 338 271 ;
119, 341 267 350 279 ;
120, 354 270 367 283 ;
121, 372 270 384 282 ;
122, 386 279 399 291 ;
123, 406 285 417 297 ;
124, 419 290 428 306 ;
125, 430 293 441 306 ;
126, 444 295 455 309 ;
127, 452 301 464 312 ;
128, 456 307 471 318 ;
129, 471 314 482 326 ;
130, 457 339 468 351 ;
131, 473 342 486 350 ;
132, 457 324 467 334 ;
133, 446 349 455 357 ;
134, 449 362 457 368 ;
135, 448 372 455 378 ;
136, 458 372 469 383 ;
137, 466 382 476 392 ;
138, 466 366 479 375 ;
139, 475 373 485 383 ;
140, 463 353 474 361 ;
141, 479 352 488 362 ;
142, 486 364 494 372 ;
143, 456 387 461 396 ;
144, 340 372 348 381 ;
145, 351 380 362 390 ;
146, 357 366 367 376 ;
