11, 17.272 15.2 59.346 46.5 29.448 58.62 52.488 67.383 64.226 58.472 42.953 40.239 52.109 21.107 29.011 9.87 34.227 29.407 36.038 8.107 9.111 14.093 18.882 12.891 17.182 15.136 12.621 19.619 8.322 10.068 10.02 7.837 7.282 7.662 6.608 4.258 3.391 8.537 10.323 5.75 17.384 19.473 7.822 13.584 13.653 17 8.507 18.257 25.754 21.855 13.6 28.013 16.368 12.158 9.852 16.467 15.843 19.12 25.978 19.46 25.108 25.763 18.54 19.066 16.202 12.38 12.798 6.083 9.815 17.232 16.957 12.197 22.304 35.03 26.484 30.281 17.303 40.582 45.951 46.098 38.716 33.198 16.887 35.732 26.244 23.449 24.793 27.267 28.733 35.151 70.787 56.408 58.207 42.482 57.167 63.037 67.6 64.798 79.988 59.576 37.755 42.403 75.14 29.857 46.5 63.398 32.611 34.667 31.192 18.885 26.077 44.48 29.588 25.393 34.431 16.328 19.219 24.613 24.714 25.393 21.932 9.041 10.12 14.275 15.545 8.132 5.109 11.598 17.033 39.621 14.672 ;
12, 17.553 15.852 55.673 43.254 28.353 53.682 53.037 63.407 60.957 52.302 41.654 37.113 47.964 21.307 26.778 10.417 31.706 28.735 32.423 8.268 8.236 13.48 17.866 12.153 18.287 14.727 11 17.714 7.975 10.197 8.961 8.096 7.171 8.076 6.451 4 3.429 8.907 10.311 6.008 16.151 18.782 8.288 12.623 13.72 16.947 8.769 18.75 21.198 19.736 12.2 27.75 15.895 12.614 9.352 16.707 15.071 18 25.267 18.337 22.627 24.964 18.46 19.426 15.258 11.533 13.563 6.492 9.098 16.042 16.2 11.493 22.333 33.446 25.109 30.148 16.576 40.284 42.845 42.52 36.582 31.346 15.547 32.485 26.089 22.31 23.538 26.356 25.943 31.677 65.355 54.466 57.06 42.812 55.333 57.383 67.475 60.298 72.625 55.365 35.245 39.202 69.07 28.87 43.254 60.045 34.556 33.333 31.5 19.885 26.954 41.02 27.235 23.071 33.889 16.32 19.124 21.893 20.229 24.857 20.441 8.694 10.66 14.088 16.136 8.896 4.613 10.745 16.52 36.045 14.34 ;
13, 16.612 16.113 52.423 40.952 26.578 51.31 45.28 57.679 60.312 50.604 41.409 37.704 44.836 20.56 24.478 10.083 31.192 27.018 31.048 7.643 8.361 11.573 17.723 12.212 16.434 13.627 11.114 16.829 7.347 9.515 9.196 7.346 6.47 7.796 6.559 4.213 3.519 8.944 9.928 5.935 16.137 18.618 8.153 12.701 12.56 17.526 8.485 17.436 21.492 19.991 12.65 24.079 14.623 12.167 9.08 16.315 14.214 17.511 24.444 19.055 24.314 24.189 19.394 18.581 15.135 11.793 13.025 6.608 8.141 17.169 14.687 11.352 21.072 30.78 22.609 27.296 15.485 38.358 42.67 41.206 37.731 29.16 13.943 32.165 24.39 21.171 21.621 23.663 24.352 32.075 60.245 48.786 52.931 38.847 52.617 54.605 59.95 55.298 69.75 53.047 33.898 36.669 64.326 26.494 40.952 57.318 30.037 30.844 30.244 18.59 24.615 39.34 28.549 21.857 31.917 16.305 19.095 20.147 23.171 21.196 19.78 9.612 10.84 14.703 15.352 8.594 5.131 10.5 16.171 33.455 13.838 ;
14, 15.262 14.809 51.942 38.183 26.284 48.473 45.451 55.914 55.462 47.717 38.976 36.634 42.909 19.08 25.078 9.963 28.784 25.062 28.288 7.161 7.458 13.293 16.185 12.92 15.972 13.673 10.779 16.029 7.297 9.841 9.598 7.279 6.65 7.828 5.922 4.348 3.429 8.435 10.263 6.605 18 19.509 9.119 12.974 13.893 16.389 8.157 17.021 22.333 17.455 12.03 22.553 15.009 11.421 8.716 15.272 14.271 18.12 24.256 20.38 26.598 24.728 17.54 17.632 16.753 12.467 13.958 6.142 8.315 16.486 15.67 13.183 20.174 29.155 22.25 26.333 15.394 36.104 39.029 38.02 32.627 28.481 14.151 30.567 23.764 20.468 22.152 21.931 24.819 29.161 56.523 45.777 48.052 38.988 51.067 51.617 57.275 51.872 61.275 50.859 29.888 33.589 59.814 26.299 38.183 55.193 27.87 29.6 29.962 18.361 21.108 38.1 24.471 21.238 29.708 15.648 18.238 20.227 21.429 22.375 19.508 8.939 12 13.549 16.182 8.953 5.146 10.873 15.947 31.02 12.978 ;
15, 15.417 14.435 46.596 36.762 24.966 44.31 41.329 51.481 52.43 46.113 34.89 32.183 39.073 18.627 23.833 10.204 27.02 23.823 26.548 7.482 8.042 12.133 17.336 12.219 16.406 14.036 11.043 15.333 7.839 9.076 8.52 7.413 5.957 7.726 5.99 4.494 3.541 8.472 9.407 6.831 16.685 19.182 8.661 11.519 13.293 15.4 7.41 15.814 20.69 17.764 11.62 21.842 13.316 11.974 9.011 12.87 13.914 18.348 22.822 20.411 25.118 23 17.453 17.934 15.427 11.652 13.681 6.167 8.141 14.803 15.522 11.775 18.377 28.071 21.094 24.296 14.682 32.157 37.262 37.02 31.015 28.605 14.075 28.124 22.707 19.563 20.283 21.386 22.219 28.398 54.232 44.087 47.043 36.165 48.683 45.21 52.425 48.245 60.875 49.506 29.571 31.96 56.558 26.468 36.762 51.83 29.463 25.756 27.09 16.262 21.523 35.08 25.118 19.56 28.417 15.164 16.971 20.813 19.257 22.518 17.847 9.306 10.8 12.725 14.898 8.821 5.051 9.569 15.765 29.215 12.895 ;
16, 15.621 15.626 41.981 34.675 23.828 43.612 41.024 47.593 49.817 39.415 32.622 29.986 38.555 17.613 22.544 10.157 26.548 21.699 24.538 6.768 7.167 13.093 16.63 10.898 16.091 14.236 11.321 14.4 7.042 9.333 8.549 6.923 6.043 8.013 6.284 3.899 3.564 9.167 10.88 7.79 14.959 16.636 9.008 10.519 12.28 17.116 8.216 16.836 18.905 17.536 11.1 19.671 13.956 10.895 8.352 14.207 13.071 17.543 20.967 19.638 21.922 22.178 17.766 17.647 14.36 12.641 14.261 5.933 9.391 14.845 14.339 11.845 18.406 24.607 18.188 22.348 13.818 31.179 34.029 33.441 27.552 25.84 11.679 25.969 22.016 17.437 18.979 19.495 22.486 25.548 51.419 41.563 42.353 34.671 45.667 46.37 49.125 47 56.425 46.812 27.99 30.952 51.884 28.065 34.675 47.307 28.093 25.689 27.872 15.984 22.338 32.3 24.098 21.345 27.681 15.094 16.667 19.453 18.143 20.732 17.271 8.327 10.88 13.187 14.75 8.094 4.606 9.853 15.643 27.896 13.347 ;
17, 16.417 14.243 40.058 30.302 22.931 37.543 35.659 45.074 45.871 38.302 30.795 28.958 34.4 18.92 21.433 10.38 25.519 21.991 22.683 7.268 7.319 10.96 16.647 10.832 14.483 14.427 10.357 13.505 7.839 9.174 8.804 8.125 7.487 7.93 6.431 4.573 3.511 9.815 11.072 7.605 16.342 15.8 8.585 10.623 12.533 15.684 8.351 16.814 19.222 16.409 10.71 20.776 14.316 10.526 8.682 14 12.771 15.978 20.911 19.675 22.167 22.331 16.482 17.412 14.64 11.304 13.966 6.492 7.815 14.225 14.748 11.338 17.942 23.333 19.047 20.704 14.697 30.59 31.505 32.569 27.896 23.704 11.868 26.227 20.642 18.772 19.2 19.446 20.248 25.753 49.858 37.806 43.069 33.882 43.15 41.136 47.925 45.553 54.388 45.2 27.633 28.855 50.256 24.494 30.302 46.307 30.907 23.2 26.436 16.295 21.692 28.54 23.157 19.833 28.292 14.531 15.724 18.12 18.886 21.554 16.78 10.245 11.06 14.187 16.136 7.972 4.985 10.559 15.757 26.647 13.362 ;
18, 15.155 12.826 38.375 29.627 21.284 36.457 35.744 41.148 41.882 35.698 30.268 28.254 33.891 16.333 22.222 9.787 24.267 20.407 21.663 7.536 7.792 10.587 16.319 11.745 14.329 12.873 10.171 13.943 7.432 10.144 8.931 7.154 6.744 7.197 5.598 4.326 3.256 9.583 10.832 6.831 16.205 16.691 7.992 10.299 10.4 14.853 8.022 16.579 18.754 17.855 11.99 22.671 13.895 10.439 7.727 12.467 11.586 15.217 19.267 18.411 21.039 22.911 15.723 17.074 14.258 11.326 14.101 6.042 8.935 13.613 13.304 11.408 15.565 24.238 15.109 20.763 13.894 28.761 30.029 30.167 28.582 23.938 12.547 23.619 19.634 18.354 17.372 18.287 18.876 23.28 46.032 37.398 40.75 33.882 40.917 38.938 42.075 40.926 50.975 42.847 27.102 27.992 47.837 22.74 29.627 44.034 26.926 23.467 23.115 16.197 19.815 29.44 23 18.845 24.319 15.016 15.886 17.493 16.629 18.625 16.39 8.714 10.68 15.055 16.852 8.953 4.891 10.363 15.679 25.477 13.241 ;
19, 14.155 13.678 37.971 27.516 19.181 32.822 33.585 40.494 40.925 34.623 27.717 28.887 31.791 16.533 20.544 10.222 23.689 19.611 20.01 7.964 6.319 10.907 15.008 11.445 14.706 13.573 10.486 12.752 7.525 9.273 9.098 7.298 6.359 7.102 6.245 4.213 3.805 9.88 10.12 6.847 17.315 16.527 8.178 9.766 12.227 15.537 7.343 16.536 18.23 15.745 11.99 26.329 14.395 11.579 7.568 11.87 11.4 16.174 19.567 18.81 20.186 22.893 16.095 16.169 15.91 11.25 12.681 5.958 7.728 14.204 13.191 12.099 15.652 22.315 16.781 20.674 12.682 27.701 29.485 28.225 25.955 23.778 12.283 23.124 18.382 16.658 16.897 18.525 19.562 23.634 43.116 37.612 38.595 29.776 39.433 35.84 40 38.553 49.95 41.706 25.694 26.556 44.977 24.169 27.516 41.58 25.926 20.6 22.205 15.984 17.738 28.14 20.392 19.702 25.125 13.797 15.705 18.373 15.343 20.518 15.153 9.735 11.24 16.308 18.057 8.264 4.964 10.235 15.284 24.329 13.581 ;
20, 14.437 11.67 33.76 27.905 19.716 33.876 33.634 38.506 40.645 35.377 25.976 25.901 29.918 15.507 19.478 10.037 22.894 19.239 20.635 6.964 6.25 11.547 14.328 11.153 14.21 13.118 10.043 12.943 6.881 9.5 8.363 7.365 6.513 7.987 5.735 4.011 3.496 9.389 10.036 6.847 16.753 16.418 7.788 9.701 10.947 15.358 7.41 16.164 17.405 15.409 10.25 24.974 14.579 10.509 8.682 12.109 12.643 16.261 18.278 16.957 20.912 21.757 16.285 16.404 16.326 11.587 14.798 6.217 7.75 13.415 13.157 10.479 15.159 20.744 14.656 17.748 12.076 26.269 26.456 28.51 24.851 18.963 11.66 24.062 19.301 15.981 17.241 17.297 18.933 21.957 43.265 34.476 36.474 28.412 38.15 37.407 40.175 38.16 48.8 39.906 26.143 25.871 44.233 24.026 27.905 41.091 24.648 22.178 21.59 17.311 18.277 25.12 21.255 18.226 25.347 14.07 16.61 17.587 16.829 19.5 16.034 11.061 10.92 17.923 21.398 8.358 4.891 10.196 14.93 23.857 14.093 ;
